SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
AXISNIFTY,EQ,968,968,830.3,852.48,832.1,967.86,211,181307.78,10-JUL-2017,16,INF846K01ZL0
AXISNIFTY,EQ,199.9,200.63,199.65,200.53,200.63,199.37,6942,1388962.61,27-JUN-2023,158,INF846K01W98,
AXISNIFTY,EQ,201.99,202.75,200.79,202.39,202.74,200.53,11144,2249925.45,28-JUN-2023,238,INF846K01W98,
AXISNIFTY,EQ,202.63,204.94,202.63,204.32,204.93,202.39,8616,1755505.09,30-JUN-2023,250,INF846K01W98,
AXISNIFTY,EQ,205.36,206.71,204.74,205.97,205.66,204.32,7960,1638719.7,03-JUL-2023,337,INF846K01W98,
AXISNIFTY,EQ,206.95,207.13,205.53,206.57,206.47,205.97,10568,2179635.27,04-JUL-2023,200,INF846K01W98,
AXISNIFTY,EQ,206.57,207.43,206.5,206.82,206.92,206.57,3558,736113.33,05-JUL-2023,268,INF846K01W98,
AXISNIFTY,EQ,205.97,208,205.97,207.81,207.96,206.82,4473,928068.71,06-JUL-2023,157,INF846K01W98,
AXISNIFTY,EQ,207.65,208.22,205.47,206.48,205.47,207.81,6141,1270308.08,07-JUL-2023,200,INF846K01W98,
AXISNIFTY,EQ,200.3,208.9,200.3,206.71,206.91,206.48,3953,817513.57,10-JUL-2023,189,INF846K01W98,
AXISNIFTY,EQ,206.9,208.78,206.9,208.22,208.78,206.71,15498,3223257.71,11-JUL-2023,160,INF846K01W98,
AXISNIFTY,EQ,208.4,209,207.22,207.69,208.25,208.22,2535,527185.24,12-JUL-2023,162,INF846K01W98,
AXISNIFTY,EQ,208.82,209.9,206.93,207.6,207.54,207.69,4349,906647.34,13-JUL-2023,182,INF846K01W98,
AXISNIFTY,EQ,208.9,208.9,207.67,208.88,208.9,207.6,1893,394683.39,14-JUL-2023,140,INF846K01W98,
AXISNIFTY,EQ,211.9,211.9,205.9,210.19,209.93,208.88,3837,804823.29,17-JUL-2023,201,INF846K01W98,
AXISNIFTY,EQ,211.5,211.82,210.05,211.28,211.77,210.19,28055,5932779.11,18-JUL-2023,196,INF846K01W98,
AXISNIFTY,EQ,211.28,211.99,211,211.91,211.8,211.28,3075,650203,19-JUL-2023,156,INF846K01W98,
AXISNIFTY,EQ,214.6,214.6,208.5,213.1,213.72,211.91,6029,1280583.33,20-JUL-2023,251,INF846K01W98,
AXISNIFTY,EQ,212.93,212.93,210.01,211.64,212.1,213.1,4265,903302.77,21-JUL-2023,193,INF846K01W98,
AXISNIFTY,EQ,213.9,213.9,209.67,210.65,210.92,211.64,4129,871796.33,24-JUL-2023,183,INF846K01W98,
AXISNIFTY,EQ,210.65,211.12,209.02,210.88,211.01,210.65,4456,937154.39,25-JUL-2023,148,INF846K01W98,
AXISNIFTY,EQ,211.01,212.13,211.01,211.79,211.79,210.88,1961,415338.45,26-JUL-2023,101,INF846K01W98,
AXISNIFTY,EQ,205.45,212.49,205.45,210.93,211.24,211.79,4631,977924.42,27-JUL-2023,194,INF846K01W98,
AXISNIFTY,EQ,210.52,210.84,209.4,210.54,210.49,210.93,23733,4998429.34,28-JUL-2023,147,INF846K01W98,
AXISNIFTY,EQ,210.99,211.63,209.79,211.51,211.53,210.54,4022,848463.01,31-JUL-2023,176,INF846K01W98,
AXISNIFTY,EQ,211.99,211.99,211,211.27,211.25,211.51,2322,490861.95,01-AUG-2023,168,INF846K01W98,
AXISNIFTY,EQ,211.1,211.1,208.01,209.08,209.05,211.27,12436,2596925.45,02-AUG-2023,228,INF846K01W98,
AXISNIFTY,EQ,208.4,209.07,207.09,207.65,207.43,209.08,44000,9137105.24,03-AUG-2023,209,INF846K01W98,
AXISNIFTY,EQ,208.89,209.44,207.74,209.28,209.44,207.65,3855,803732.18,04-AUG-2023,127,INF846K01W98,
AXISNIFTY,EQ,210.29,210.29,206.51,209.99,210,209.28,8883,1856704.17,07-AUG-2023,199,INF846K01W98,
AXISNIFTY,EQ,209.99,210.31,208.76,208.91,208.81,209.99,3673,768697.71,08-AUG-2023,156,INF846K01W98,
AXISNIFTY,EQ,202.65,210.58,202.65,210.51,210.58,208.91,2148,448746.46,09-AUG-2023,113,INF846K01W98,
AXISNIFTY,EQ,209.8,210.29,208.61,209.82,209.6,210.51,12182,2551901.77,10-AUG-2023,149,INF846K01W98,
AXISNIFTY,EQ,209.82,209.89,208.17,208.28,208.99,209.82,3189,665050.15,11-AUG-2023,144,INF846K01W98,
AXISNIFTY,EQ,206.15,208.56,205.11,208.35,208.28,208.28,2791,579143.9,14-AUG-2023,180,INF846K01W98,
AXISNIFTY,EQ,208.16,208.84,207.51,208.78,208.84,208.35,5542,1152703.66,16-AUG-2023,138,INF846K01W98,
AXISNIFTY,EQ,202.5,208.68,202.5,207.95,208.32,208.78,2090,434821.1,17-AUG-2023,106,INF846K01W98,
AXISNIFTY,EQ,214.2,214.2,206.62,207.42,207.24,207.95,3183,659310.18,18-AUG-2023,116,INF846K01W98,
AXISNIFTY,EQ,213.65,213.65,207.31,208.13,207.96,207.42,2806,584258.04,21-AUG-2023,181,INF846K01W98,
AXISNIFTY,EQ,208.19,208.99,208.01,208.23,208.55,208.13,7406,1544301.62,22-AUG-2023,133,INF846K01W98,
AXISNIFTY,EQ,208.26,208.76,207.81,208.39,208.54,208.23,12375,2579543.64,23-AUG-2023,135,INF846K01W98,
AXISNIFTY,EQ,208.95,209.99,207.52,208.03,207.61,208.39,5620,1173915.28,24-AUG-2023,122,INF846K01W98,
AXISNIFTY,EQ,207.43,207.99,206.44,206.83,207,208.03,4780,989914.6,25-AUG-2023,198,INF846K01W98,
AXISNIFTY,EQ,204.76,213.05,204.76,206.93,206.81,206.83,6214,1286800.69,28-AUG-2023,231,INF846K01W98,
AXISNIFTY,EQ,206.9,207.89,206.89,207.71,207.77,206.93,4061,842813.32,29-AUG-2023,168,INF846K01W98,
AXISNIFTY,EQ,209,209,205.5,207.63,207.73,207.71,4684,974480.04,30-AUG-2023,227,INF846K01W98,
AXISNIFTY,EQ,207.51,208.09,207,207.38,207.56,207.63,3217,667044.01,31-AUG-2023,125,INF846K01W98,
AXISNIFTY,EQ,213.6,213.6,206.38,208.28,208.41,207.38,8094,1677784.31,01-SEP-2023,144,INF846K01W98,
AXISNIFTY,EQ,211.5,211.5,208.02,209.13,209,208.28,3081,642823.27,04-SEP-2023,193,INF846K01W98,
AXISNIFTY,EQ,209.12,209.92,208.96,209.55,209.8,209.13,3540,741225.37,05-SEP-2023,144,INF846K01W98,
AXISNIFTY,EQ,209.66,210.02,208.64,209.78,210.02,209.55,2268,475307.27,06-SEP-2023,132,INF846K01W98,
AXISNIFTY,EQ,212.8,212.8,208.8,210.98,210.71,209.78,2377,499702.34,07-SEP-2023,143,INF846K01W98,
AXISNIFTY,EQ,210.94,212.5,210.94,211.91,211.77,210.98,2722,576909.01,08-SEP-2023,143,INF846K01W98,
AXISNIFTY,EQ,211.92,214.5,211.92,213.74,214,211.91,3753,801356.54,11-SEP-2023,231,INF846K01W98,
AXISNIFTY,EQ,215.19,215.19,213.46,214.22,214.17,213.74,9279,1989680.98,12-SEP-2023,167,INF846K01W98,
AXISNIFTY,EQ,210.01,215.15,210.01,214.98,214.88,214.22,8438,1810339.08,13-SEP-2023,142,INF846K01W98,
AXISNIFTY,EQ,217.9,217.9,214.95,215.4,215.47,214.98,3058,658609.01,14-SEP-2023,130,INF846K01W98,
AXISNIFTY,EQ,215.61,216.75,215.61,216.03,216.03,215.4,2027,438150.05,15-SEP-2023,137,INF846K01W98,
AXISNIFTY,EQ,218.92,218.92,215.38,215.77,215.9,216.03,3798,819985.22,18-SEP-2023,180,INF846K01W98,
AXISNIFTY,EQ,215,215.49,210.53,213.71,214,215.77,13565,2895239.85,20-SEP-2023,255,INF846K01W98,
AXISNIFTY,EQ,213.21,213.27,211.31,211.87,212.19,213.71,6601,1399294.86,21-SEP-2023,249,INF846K01W98,
AXISNIFTY,EQ,212.99,212.99,211.01,211.4,211.42,211.87,2699,571598.65,22-SEP-2023,139,INF846K01W98,
AXISNIFTY,EQ,211.57,211.69,210.31,211.24,210.7,211.4,4457,941081.26,25-SEP-2023,197,INF846K01W98,
AXISNIFTY,EQ,210.81,211.5,210.44,211.14,211.23,211.24,2546,537548.44,26-SEP-2023,125,INF846K01W98,
AXISNIFTY,EQ,217.45,217.45,209.68,211.65,211.71,211.14,253919,53737927.47,27-SEP-2023,218,INF846K01W98,
AXISNIFTY,EQ,211.76,211.76,209.67,209.93,210.13,211.65,2426,510437.62,28-SEP-2023,192,INF846K01W98,
AXISNIFTY,EQ,209.5,213.4,209.5,210.2,211.1,209.93,4976,1048693.22,29-SEP-2023,112,INF846K01W98,
AXISNIFTY,EQ,210,211.99,208.53,209.22,209.19,210.2,5080,1062423.27,03-OCT-2023,298,INF846K01W98,
AXISNIFTY,EQ,212.9,212.9,207.3,208.58,208.76,209.22,6045,1257757.99,04-OCT-2023,231,INF846K01W98,
AXISNIFTY,EQ,209.99,210.15,208.71,209.44,209.16,208.58,2079,435618.4,05-OCT-2023,136,INF846K01W98,
AXISNIFTY,EQ,211,211,209.89,210.71,210.89,209.44,2364,497484.15,06-OCT-2023,131,INF846K01W98,
AXISNIFTY,EQ,204.4,213,204.4,209.32,209.32,210.71,2019,423146.49,09-OCT-2023,185,INF846K01W98,
AXISNIFTY,EQ,210,211.4,210,210.8,211,209.32,2747,578561.26,10-OCT-2023,133,INF846K01W98,
AXISNIFTY,EQ,212.49,212.91,211.41,212.04,212.02,210.8,4453,945104.8,11-OCT-2023,129,INF846K01W98,
AXISNIFTY,EQ,214.9,214.9,208.5,212.25,212.69,212.04,2232,474127.98,12-OCT-2023,154,INF846K01W98,
AXISNIFTY,EQ,212.29,212.53,210.81,211.77,211.08,212.25,2664,563504.77,13-OCT-2023,148,INF846K01W98,
AXISNIFTY,EQ,218.1,218.1,211.01,211.96,211.97,211.77,3022,640380.37,16-OCT-2023,178,INF846K01W98,
AXISNIFTY,EQ,212.55,213.09,212.01,212.68,212.8,211.96,6575,1400011.59,17-OCT-2023,103,INF846K01W98,
AXISNIFTY,EQ,212.93,212.99,210.98,211.25,211.22,212.68,11904,2519071.34,18-OCT-2023,113,INF846K01W98,
AXISNIFTY,EQ,210.27,211.02,209.51,210.64,210.65,211.25,3375,709516.65,19-OCT-2023,141,INF846K01W98,
AXISNIFTY,EQ,210.9,210.9,209.31,209.78,209.8,210.64,3416,716727.77,20-OCT-2023,144,INF846K01W98,
AXISNIFTY,EQ,209.8,209.87,206.99,207.08,207.08,209.78,4504,937251.34,23-OCT-2023,196,INF846K01W98,
AXISNIFTY,EQ,200.85,209,200.85,205.63,205.74,207.08,7714,1592639.82,25-OCT-2023,233,INF846K01W98,
AXISNIFTY,EQ,204.54,204.54,202.5,203.23,203.21,205.63,20199,4103697.14,26-OCT-2023,265,INF846K01W98,
AXISNIFTY,EQ,209.35,210.6,203.53,204.84,204.95,203.23,41174,8426207.72,27-OCT-2023,242,INF846K01W98,
AXISNIFTY,EQ,204.84,205.73,203.12,205.38,205.03,204.84,6271,1280673.43,30-OCT-2023,151,INF846K01W98,
AXISNIFTY,EQ,204.5,207.3,204.38,205.03,205.12,205.38,2502,513124.8,31-OCT-2023,138,INF846K01W98,
AXISNIFTY,EQ,206.99,206.99,203.96,204.01,204.06,205.03,4026,822682.03,01-NOV-2023,169,INF846K01W98,
AXISNIFTY,EQ,197.9,207.9,197.9,205.08,205.55,204.01,2777,570002.06,02-NOV-2023,144,INF846K01W98,
AXISNIFTY,EQ,208,208,206.09,206.54,206.51,205.08,3378,698522.07,03-NOV-2023,128,INF846K01W98,
AXISNIFTY,EQ,209,209,206.55,208.14,207.6,206.54,5100,1058768.19,06-NOV-2023,189,INF846K01W98,
AXISNIFTY,EQ,209.49,209.49,207.31,208.26,208.32,208.14,1471,306061.15,07-NOV-2023,110,INF846K01W98,
AXISNIFTY,EQ,207.71,208.74,207.71,208.29,208.66,208.26,935,194906.78,08-NOV-2023,73,INF846K01W98,
AXISNIFTY,EQ,207.5,210,207.5,208.93,208.96,208.29,5257,1098354.36,09-NOV-2023,103,INF846K01W98,
AXISNIFTY,EQ,209.49,209.49,207.31,208.46,209.31,208.93,3328,692897.51,10-NOV-2023,138,INF846K01W98,
AXISNIFTY,EQ,212,212,208.17,208.27,208.23,209.74,2241,467878.15,13-NOV-2023,158,INF846K01W98,
AXISNIFTY,EQ,210.99,211.59,208.91,211.15,210.74,208.27,16105,3390998.77,15-NOV-2023,171,INF846K01W98,
AXISNIFTY,EQ,211,213.21,210.74,211.91,211.88,211.15,23600,5021853.53,16-NOV-2023,135,INF846K01W98,
AXISNIFTY,EQ,214,214,211.78,212.1,212.34,211.91,6386,1357929.94,17-NOV-2023,106,INF846K01W98,
AXISNIFTY,EQ,212.15,212.57,211.31,211.77,211.5,212.1,2548,539684.86,20-NOV-2023,138,INF846K01W98,
AXISNIFTY,EQ,215,215,211.81,211.98,211.97,211.77,6336,1345341.34,21-NOV-2023,112,INF846K01W98,
AXISNIFTY,EQ,205.6,214.93,205.6,212.79,213,211.98,4307,914588.7,22-NOV-2023,100,INF846K01W98,
AXISNIFTY,EQ,213.99,213.99,211.5,212.42,213.15,212.79,1761,374682.24,23-NOV-2023,127,INF846K01W98,
AXISNIFTY,EQ,214.49,214.49,211.87,212.17,212.84,212.42,1797,382012.62,24-NOV-2023,85,INF846K01W98,
AXISNIFTY,EQ,213.99,214.25,212.01,213.67,214,212.17,47513,10133169.17,28-NOV-2023,224,INF846K01W98,
AXISNIFTY,EQ,215.49,215.5,213.97,215.25,215,213.67,8041,1727251.66,29-NOV-2023,178,INF846K01W98,
AXISNIFTY,EQ,215.26,216.74,214.7,216.27,216.66,215.25,17237,3713640.23,30-NOV-2023,180,INF846K01W98,
AXISNIFTY,EQ,219.6,219.6,216.35,217.3,217.18,216.27,4281,929380.42,01-DEC-2023,227,INF846K01W98,
AXISNIFTY,EQ,215.3,221.8,215.3,221.2,221.5,217.3,7918,1747459.76,04-DEC-2023,279,INF846K01W98,
AXISNIFTY,EQ,221.51,223.89,221.51,223.44,223.5,221.2,10778,2402005.84,05-DEC-2023,228,INF846K01W98,
AXISNIFTY,EQ,224.99,225.22,223.97,224.99,224.63,223.44,5647,1268908.34,06-DEC-2023,182,INF846K01W98,
AXISNIFTY,EQ,221.2,227,221.2,224.41,224.59,224.99,4828,1083493.46,07-DEC-2023,180,INF846K01W98,
AXISNIFTY,EQ,223.51,226.49,223.51,225.07,225.1,224.41,5546,1248954.32,08-DEC-2023,159,INF846K01W98,
AXISNIFTY,EQ,228.6,228.6,225,225.05,225.79,225.07,2858,643976.12,11-DEC-2023,190,INF846K01W98,
AXISNIFTY,EQ,225.14,226.23,224.01,224.52,224.31,225.05,2120,477726.78,12-DEC-2023,163,INF846K01W98,
AXISNIFTY,EQ,227,227,223,224.52,224.62,224.52,4906,1099504.25,13-DEC-2023,148,INF846K01W98,
AXISNIFTY,EQ,227.49,227.99,225.01,227.36,227.3,224.52,2756,626330.01,14-DEC-2023,158,INF846K01W98,
AXISNIFTY,EQ,227.05,230.25,227.05,229.76,230.08,227.36,6302,1443321.08,15-DEC-2023,181,INF846K01W98,
AXISNIFTY,EQ,226.3,231.69,226.3,229.91,229.86,229.76,4320,993459.48,18-DEC-2023,216,INF846K01W98,
AXISNIFTY,EQ,228.5,232,228.5,230.46,230.54,229.91,4544,1044135.45,19-DEC-2023,182,INF846K01W98,
AXISNIFTY,EQ,230,233,226.72,227.11,227.11,230.46,3952,908969.27,20-DEC-2023,196,INF846K01W98,
AXISNIFTY,EQ,228,228.69,225,228.09,228.25,227.11,4173,947347.91,21-DEC-2023,169,INF846K01W98,
AXISNIFTY,EQ,231.3,231.3,224.3,228.84,229.25,228.09,4373,1001046,22-DEC-2023,178,INF846K01W98,
AXISNIFTY,EQ,225.3,233.3,225.3,230.05,230.15,228.84,5560,1278855.49,26-DEC-2023,293,INF846K01W98,
AXISNIFTY,EQ,231.99,232.68,230.33,232.3,232.68,230.05,12708,2939599.44,27-DEC-2023,339,INF846K01W98,
AXISNIFTY,EQ,225.35,234.46,225.35,233.35,234.46,232.3,5601,1306044.58,28-DEC-2023,177,INF846K01W98,
AXISNIFTY,EQ,240.35,240.35,232.46,233.46,233.41,233.35,2475,577718.71,29-DEC-2023,143,INF846K01W98,
AXISNIFTY,EQ,230.55,238.9,230.55,233.32,232.7,233.46,6854,1596210.61,01-JAN-2024,256,INF846K01W98,
AXISNIFTY,EQ,235.29,235.29,231.8,232.48,232.69,233.32,3106,721895.4,02-JAN-2024,226,INF846K01W98,
AXISNIFTY,EQ,235.2,235.2,229.91,231.36,231.3,232.48,7086,1642255.63,03-JAN-2024,183,INF846K01W98,
AXISNIFTY,EQ,233.3,233.3,231.56,232.38,232.65,231.36,2574,598306.27,04-JAN-2024,149,INF846K01W98,
AXISNIFTY,EQ,239.35,239.35,231.81,232.95,232.61,232.38,1519,353798.15,05-JAN-2024,248,INF846K01W98,
AXISNIFTY,EQ,229.9,234.99,229.9,231.09,231.5,232.95,5164,1198354.43,08-JAN-2024,236,INF846K01W98,
AXISNIFTY,EQ,231.51,233.94,231,231.25,231.84,231.09,2953,686337.11,09-JAN-2024,244,INF846K01W98,
